"Data Source","World Development Indicators",

"Last Updated Date","2025-06-05",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Senegal","SEN","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6027738512552","23.6027738512552","23.6027738512552","23.6027738512552","23.6027738512552","23.6027738512552","23.6027738512552","26.4700439790234","28.82698418461","34.94071377343","20.9123841048534","21.728525763708","20.8668067983305","25.209887635382","24.8112630041186","31.56819365904","19.6405665572003","20.9535911404417","17.2706685542655","20.4116210320944","14.7435176534688","12.8375203847155","16.2905607821238","13.4278854561092","16.9952157630566","15.0709328152538","16.719428974523","15.7988856104812","14.6105562992074","12.938621951028","15.3658119725551","13.8303818754559","10.9778363175421","","",
"Senegal","SEN","Commercial service imports (current US$)","TM.VAL.SERV.CD.WT","","","","","","","","","","","","","","","114330977.749913","153233892.816129","149445181.561706","166721150.504644","182268698.704997","248446744.492127","294018036.331387","328118070.849699","266854325.746278","252633378.204763","244463601.001168","243799309.292963","290927757.701787","315069817.93951","318786529.516162","271905151.493682","368134273.818726","358410222.659669","403223672.578255","353012746.869661","332904244.950083","404669211.638337","381431087.906383","386374565.262364","433737147.731548","418466535.204013","396752795.114768","403413340.482793","471324442.884482","569086850.718064","687092486.816237","781666122.712359","809167812.327009","1215585065.4486","1393946058.84513","1112050422.23256","1076750562.15576","1243462512.18458","1297833108.89083","1410443329.69245","1416624033.05817","1276929571.21124","1294417029.6436","1467402558.57661","1643267116.38804","1808039895.28814","2589757548.51186","3723464837.1707","3832276038.58599","4015976122.26347","",
"Senegal","SEN","Merchandise imports by the reporting economy (current US$)","TM.VAL.MRCH.WL.CD","165300000","148100000","146300000","160400000","168100000","156300000","135100000","150766000","173400000","166574000","158488000","186965000","270119000","352444000","465223000","461608000","485550000","716669000","701960000","900810000","1016655000","1021402000","937471000","901878213.555965","899766788.777186","811596474.374902","913440844.397574","941781707.921642","1006053020.99148","1229357925.51106","1315704420.11193","1091047166.49028","1195484623.23453","1003677711.85409","837807985.363952","1196366945.54111","1276036414.59051","1137253963.35873","1442884694.47234","1580761125.77889","1394420991","1636762028","1857474635","2247209995","2721064016","3085818074","3334795518","4330795746","5578835738","4254663569","4360045800","5318805870","5796638548","6060228771","6040774875","5220267695","5468610943","5803933872","6733319150","8116813812","7795819578","9637171786","11967792380","11721883231","",
"Senegal","SEN","Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports)","TM.VAL.MRCH.R4.ZS","4.53720508166969","3.7137069547603","3.28092959671907","3.11720698254364","4.9970255800119","4.54254638515675","3.03478904515174","1.62569810169402","4.67128027681661","4.37763396448425","3.47281813134117","3.24499237825261","4.56502504451742","3.10176935910386","4.55824411088876","0.546784284501135","0.945319740500463","8.60480919364449","9.23158014701693","10.2879630554723","9.74893154511609","5.96317610500077","3.46474717617932","4.86796233327077","9.82756545114627","5.80344096927183","6.15316595071255","1.95517110063568","0.654493664946332","1.06417921920943","0.49589214637013","0.667328328030932","0.864732630453829","1.18689939138107","1.1331592004117","0.672318733868158","1.11760850296219","2.81137611393464","1.42831513461707","1.93133325528674","2.03026985270046","2.08458544469606","2.24968773261337","2.22124296843918","2.85323651128684","3.56489852486359","3.39159274952582","3.67935299528208","3.54555760895931","3.73727732924774","3.02529886268626","3.36852841369072","2.65118517788251","2.73335628504114","2.49080626432052","3.32714395406115","4.07551581787485","3.83957641342334","3.21699585560266","2.96376227879403","3.56411863076085","3.65930650434501","3.08490499565301","4.29357285925688","",
"Senegal","SEN","Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","TM.VAL.MRCH.OR.ZS","10.5263157894737","11.8163403106009","9.43267259056733","13.216957605985","16.0618679357525","17.7223288547665","13.9156180606958","19.216534231856","21.6262975778547","13.2883883439192","10.3528342839836","12.0819404701415","12.5833428970195","16.3974986097082","22.9141723431559","5.19141782638083","6.74698795180723","17.6204077475097","18.030087184455","22.1984658252018","23.2077745154453","21.6267444160086","17.2036254988154","20.8254872305848","25.0596758460671","20.2341504054956","15.6763651234031","10.2288291556431","13.1066015632447","11.7658989098639","9.99197196081533","10.515331239","12.658669179043","13.8791224196639","11.1693584726052","18.5298566941809","19.8530563312542","18.979430343359","17.3759502613662","18.9867946571424","17.9506341065974","19.4374628417272","20.968178658332","22.8716885446213","24.8853771913612","26.0075546177516","25.5387613844094","29.9572258100209","29.9719416832918","32.8764292714398","30.5492996197425","30.2056458210234","26.9444494782047","28.6284903352537","30.0353224800486","29.6933574974453","33.3720753226383","35.8538633087996","37.0576483961851","29.8036920771","30.3043143490256","34.6208664231442","34.3576430927355","32.6542098190946","",
"Senegal","SEN","Ores and metals imports (% of merchandise imports)","TM.VAL.MMTL.ZS.UN","","","0.332911103125246","0.381106746813832","0.432388801376276","0.441436117050484","0.434382554800753","0.401836795349682","0.446605505090025","0.486610675375087","0.650130358808546","0.580524514794525","0.637701751654743","0.58338341406414","0.486447363257818","1.24600249377025","","0.71007813500234","0.593246142448493","0.541650753967267","0.397080110331659","0.375469553664583","","","","","2.75348769440837","2.33782217668652","","","","","","","","","1.13723546346961","1.09086243924374","1.9483790521764","1.52236540109776","1.33217469581461","1.92005729441104","2.00566682396716","2.54394937476865","2.47599813036176","2.1714196513479","1.00138835496666","1.32787554815224","2.33637031161033","0.90997999350904","1.69522732846804","0.666630940661395","3.10955044347056","1.2729895272257","1.44286056063565","1.74571138800142","1.66680696646946","1.60551660176537","2.06626162359241","1.83824897325595","1.37452025703258","2.13037374543349","2.57555893590497","1.49357701822672","",
"Senegal","SEN","Fuel imports (% of merchandise imports)","TM.VAL.FUEL.ZS.UN","","","5.44710568338798","5.37593215697316","4.64372464815098","6.24723220179753","6.17522881976046","0.73064950339528","3.40839369437889","7.47178936348031","5.00046215174693","6.24399644993103","5.65776740998441","6.08538814738954","13.0066924496611","11.907948331317","","12.4985003704473","14.0492387739633","16.5756453960627","25.3408452034822","30.396259989246","","","","","23.7695107736371","17.4057117327123","","","","","","","","","30.1095547490367","25.6363944469341","8.40817377912679","10.1624881850797","22.5289996842745","16.806840064024","14.5814188117404","18.5959982703609","18.3260191749186","22.9060549045417","25.8740796699072","26.6358406324511","27.7053784405033","23.1733885767668","29.894739220687","31.7625336258256","28.6836022075538","29.6560069195462","29.6544844365692","23.5144317871995","19.7909068710355","21.9032684489655","27.9379750359718","25.8555839479392","23.1534764038031","25.2379334477545","31.6345898259054","29.679152929418","",
"Senegal","SEN","Tariff rate, most favored nation, weighted mean, primary products (%)","TM.TAX.TCOM.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.26","6.79","7.92","8.02","8.19","8.91","7.47","7.47","8.21","7.89","7.94","7.51","7.5","7.85","8.64","9.18","13.03","12.53","9.63","10.04","9.12","8.78","","",
"Senegal","SEN","Tariff rate, applied, simple mean, primary products (%)","TM.TAX.TCOM.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.42","14.65","14.66","14.75","14.89","14.37","14.09","14.08","14.15","14.31","14.35","14.15","14.16","14.23","15.57","15.31","16.82","15.94","15.28","15.41","15.36","15.4","","",
"Senegal","SEN","Tariff rate, most favored nation, weighted mean, all products (%)","TM.TAX.MRCH.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.4","8.26","9.12","9.25","9.2","9.7","8.83","8.83","9.36","9.11","8.9","8.49","8.48","8.79","9.09","9.43","12.3","11.73","9.72","9.89","9.46","8.95","","",
"Senegal","SEN","Tariff rate, applied, simple mean, all products (%)","TM.TAX.MRCH.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.86","13.83","13.92","13.93","13.97","13.49","13.41","13.41","13.41","13.42","13.32","13.13","13.13","13.18","12.95","12.96","13.17","12.96","12.78","12.8","12.88","12.75","","",
"Senegal","SEN","Tariff rate, most favored nation, weighted mean, manufactured products (%)","TM.TAX.MANF.WM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.43","10.97","10.45","10.53","10.42","10.55","10.67","10.67","10.5","10.61","10.17","9.81","9.81","9.97","9.5","9.63","11.84","11.18","9.74","9.64","9.66","9.06","","",
"Senegal","SEN","Tariff rate, applied, simple mean, manufactured products (%)","TM.TAX.MANF.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.79","13.71","13.82","13.82","13.85","13.37","13.32","13.32","13.31","13.29","13.17","12.98","12.98","13.03","12.57","12.62","12.71","12.59","12.42","12.41","12.52","12.37","","",
"Senegal","SEN","Import volume index (2015 = 100)","TM.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","35.1726603098","39.0650132148","37.6352660506","41.7165907459","43.5836210712","36.2135061663","39.1145167206","36.003096177","37.9782538236","42.9539626241","38.1419024833","37.7284507789","32.3345051642","35.9759896229","30.813665326","41.6534528672","47.9175982826","46.4105577638","52.2450217648","52.4746993651","51.2957058833","59.5241179282","67.0586663479","74.8882151923","78.4738851628","85.5766950152","83.4496740461","99.7596047775","106.7113082525","89.9420353497","82.9836553794","85.1536969799","93.7755936141","97.7316669016","100.2063186131","100","102.8074410671","119.0793985108","131.1684124293","135.9561020623","133.5642053029","139.227708431","","","",
"Senegal","SEN","International tourism, expenditures for travel items (current US$)","ST.INT.TVLX.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72000000","53000000","53000000","54000000","54000000","47000000","43000000","43000000","55000000","57000000","65000000","54000000","253000000","176000000","157000000","160000000","151000000","144000000","150000000","148000000","133000000","147000000","154000000","171000000","","","","","","",
"Senegal","SEN","International tourism, receipts (% of total exports)","ST.INT.RCPT.XP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1688005317343","12.0367177336647","13.4457042533249","12.9968226684731","12.6836127702993","11.6074132047022","12.4882319036541","13.7437642163682","14.7433159606545","13.1034214318138","14.1784046765032","13.6916422185456","21.6147074376373","18.2434090397019","15.1895297472709","14.4295414271656","13.8422633305999","11.8221966999991","11.7589746421441","11.195729748267","10.3810057918881","10.7251820033116","10.2323418144114","10.5351999576054","","","","","","",
"Senegal","SEN","Unmet need for contraception (% of married women ages 15-49)","SP.UWT.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","37","","","","","","","28.8","","","","35","","","","","","","","32","","","","","","30.1","","29.2","25.6","25.2","23.6","21.9","20.6","21.7","","","","19.1","",
"Senegal","SEN","Rural population (% of total population)","SP.RUR.TOTL.ZS","77","76.355","75.697","75.027","74.343","73.649","72.943","72.224","71.493","70.753","70","69.28","68.549","67.811","67.063","66.307","65.628","65.282","64.933","64.583","64.231","63.878","63.524","63.168","62.809","62.451","62.091","61.729","61.387","61.245","61.104","60.962","60.82","60.679","60.536","60.394","60.251","60.109","59.966","59.823","59.68","59.536","59.393","59.102","58.694","58.286","57.876","57.465","57.053","56.641","56.227","55.812","55.397","54.981","54.564","54.138","53.704","53.26","52.808","52.347","51.878","51.4","50.914","50.421","",
"Senegal","SEN","Completeness of birth registration (%)","SP.REG.BRTH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.9","","","","","","74.6","","73","72.7","68.3","70.4","77.4","76.8","78.7","","","","","",
"Senegal","SEN","Completeness of birth registration, female (%)","SP.REG.BRTH.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.2","","","","","","74.2","","71.9","70.7","66.7","69.2","75.7","75.6","77.1","","","","","",
"Senegal","SEN","Population, female","SP.POP.TOTL.FE.IN","1677852","1723395","1770322","1818622","1868490","1920368","1974579","2031072","2089543","2149881","2212287","2276968","2344037","2413434","2484003","2554579","2625113","2694449","2763916","2836449","2912666","2992903","3076922","3164545","3255716","3350968","3450914","3554685","3660788","3769213","3880560","3993966","4108718","4224897","4341545","4457265","4571440","4685232","4800873","4920428","5044475","5172105","5300480","5426549","5552550","5680903","5811582","5945105","6082862","6225853","6373840","6534551","6709361","6900933","7104579","7306534","7506672","7704849","7901276","8096322","8290197","8482181","8674926","8879764","",
"Senegal","SEN","Population growth (annual %)","SP.POP.GROW","","2.81748096900715","2.82073326778007","2.82256029455455","2.8378577001018","2.87894325241237","2.93109606343671","2.9716025775211","2.98442559728274","2.98262882904199","2.98509819973603","2.98948442892748","2.99197305396704","2.98251676613151","2.91017124088259","2.77212999447369","2.6292016172694","2.43747874841247","2.3357011243472","2.39207763796717","2.47218014471202","2.55902817475478","2.62972878181791","2.68483009110068","2.72727133941746","2.79056064316103","2.87458943199436","2.91341593418838","2.89611580449774","2.87460998220746","2.86848639350223","2.84196309841074","2.79707003044845","2.75172642740774","2.67683552339622","2.56448010712284","2.44401329997373","2.35950995516652","2.33643949046346","2.37025662196919","2.41009917724256","2.42496943712898","2.44966153599012","2.40684962152091","2.34632515714346","2.33918136359556","2.32792929230269","2.32279384441662","2.3395118470328","2.36561415953051","2.38690195279185","2.52791519909846","2.67702425205872","2.96345954605318","3.16757470346908","3.07014792428801","2.97843134010735","2.88769908740551","2.8004569855314","2.71760793051867","2.63303572524896","2.53848919398481","2.46764281803509","2.38738348832592","",
"Senegal","SEN","Sex ratio at birth (male births per female births)","SP.POP.BRTH.MF","1.03","1.03","1.03","1.03","1.031","1.031","1.031","1.032","1.031","1.032","1.032","1.032","1.032","1.032","1.032","1.031","1.031","1.032","1.032","1.032","1.033","1.033","1.032","1.032","1.032","1.03","1.029","1.029","1.028","1.028","1.029","1.031","1.033","1.033","1.033","1.033","1.034","1.034","1.034","1.035","1.036","1.037","1.037","1.036","1.037","1.037","1.037","1.037","1.036","1.037","1.037","1.037","1.036","1.035","1.034","1.034","1.033","1.032","1.031","1.031","1.031","1.031","1.031","1.031","",
"Senegal","SEN","Population ages 75-79, female (% of female population)","SP.POP.7579.FE.5Y","0.497123851544669","0.488309554196674","0.478782955869045","0.469173784004102","0.46023794614903","0.452257067395416","0.445132973948617","0.438955389075326","0.433898704166413","0.430396015034324","0.428606234182093","0.428332859384247","0.429408750800435","0.431480709951196","0.433896416389191","0.436569085663251","0.439828685469921","0.443689971493244","0.448096107117582","0.453119375670072","0.458686224461331","0.464548968008653","0.470470164664558","0.476735202059064","0.483580411676083","0.490992526785175","0.499157614475469","0.508061752852432","0.517443238996631","0.527126024335322","0.536675049905806","0.545923525638425","0.555112324574235","0.563990214196988","0.572388400903365","0.580120320420706","0.586817347139779","0.592425305726589","0.597151809681281","0.60127899442894","0.605186862854905","0.609307101200295","0.621123051225837","0.64033323569609","0.658670340654294","0.675139146012526","0.690233684198753","0.704419973140924","0.71732681096497","0.72879170131386","0.738628577013902","0.743578364233191","0.74486234567363","0.739776727307979","0.727706787953712","0.714497559923428","0.700023878755867","0.683770700762598","0.665601353502903","0.645638846873926","0.62427346418909","0.602457080319319","0.58277154179759","0.58379926629811","",
"Senegal","SEN","Population ages 65 and above, total","SP.POP.65UP.TO","94361","96066","97987","100108","102403","104867","107520","110373","113386","116533","119843","123329","126978","130804","134730","138683","142699","146724","150877","155370","160210","165385","170896","176785","183074","189835","197178","205028","213285","221939","230910","240130","249597","259213","268831","278296","287457","296307","304956","313485","321875","330326","343013","358121","371431","384441","397303","410312","423558","437087","450851","464451","478072","490737","502203","514214","527245","541375","556908","574073","592234","610154","628978","649055","",
"Senegal","SEN","Population ages 65 and above, female","SP.POP.65UP.FE.IN","51580","52425","53368","54411","55541","56761","58080","59505","61023","62620","64313","66118","68031","70067","72185","74365","76638","78978","81413","84025","86821","89783","92910","96223","99747","103504","107538","111833","116332","121044","125929","130931","136055","141260","146497","151684","156724","161626","166444","171189","175912","180756","187462","195248","202309","209237","216144","223223","230522","238124","245973","253707","261443","267529","271706","275965","280539","285507","291103","297531","304765","312120","319897","330569","",
"Senegal","SEN","Population ages 60-64, female (% of female population)","SP.POP.6064.FE.5Y","2.01552401985515","2.01497683786272","2.01392740981584","2.01256720402392","2.01100888953112","2.00898994359414","2.00597241385946","2.00184926974524","1.99715918743955","1.99229678114667","1.98740036893947","1.98257111706689","1.97789113397101","1.97341256761373","1.96940180829089","1.96617563327962","1.96387736451726","1.96307296964983","1.96297571995676","1.96225985378196","1.96079777756911","1.95841629347827","1.95513568429749","1.95171817749471","1.94940281934997","1.94828806904275","1.94822299251734","1.94949708638119","1.95169728484687","1.95371048992329","1.95457589180738","1.95453591743144","1.95388196512878","1.95229657724119","1.9497321805947","1.94582327952231","1.94164223326154","1.93818577180383","1.9333983631727","1.9240704263938","1.9101492226644","1.89333954872722","1.87583972355709","1.86421408300062","1.86127094758264","1.86424587781203","1.87486798991497","1.89234704725098","1.9074162787188","1.91669318244424","1.92522105396598","1.92854136857167","1.92421468484217","1.91549447621833","1.90970512888273","1.91241181008831","1.9211441554164","1.93401583859723","1.94795751977276","1.96086568691314","1.97118355571044","1.97870099683089","1.98545209492277","1.99345939861356","",
"Senegal","SEN","Population ages 50-54, female (% of female population)","SP.POP.5054.FE.5Y","3.24230124060443","3.23596831717868","3.22955371960581","3.22290634807389","3.21599259294939","3.20844754755339","3.20025261087366","3.19200894896882","3.18363871908834","3.17452528175403","3.16473405123296","3.1540634637956","3.14201524975928","3.12956623830737","3.11857513859685","3.10937792673038","3.10131411485906","3.09464012864968","3.08817272304947","3.07980154058825","3.06883743813444","3.05542812446645","3.03990481396669","3.02253562518466","3.00327270660976","2.98157174010193","2.95985353445493","2.94038629572345","2.92124263956285","2.89821812911848","2.86995912059611","2.83813132109788","2.80491384417232","2.77514523434423","2.75454935973254","2.7438687177002","2.74481375067963","2.75538116362221","2.762664207114","2.76163984108699","2.75971235857051","2.75524208762603","2.74123312805945","2.73335754147272","2.73794022566208","2.74275938173914","2.74744443531517","2.75325713393744","2.75947407651201","2.76737179628237","2.77718791005014","2.78625153989181","2.79537073615287","2.80463505408362","2.8144808309177","2.82983735240777","2.8529751364536","2.88389168950618","2.92196475607231","2.96641487332149","3.01534450870106","3.06588600266842","3.11482195928818","3.15890697326489","",
